230,130,3.554504177,5.704411154
231,129,2.875819724,5.292792386
232,128,3.155314042,5.491132233
233,127,2.733995728,5.933671554
234,126,2.343891074,6.614619163
235,125,3.466504706,6.902822573
236,124,3.974389571,6.285363431
237,123,3.231466927,5.193952833
238,122,2.916710568,4.584411456
239,121,3.011490418,4.666614517
240,120,2.006235508,5.217027766
241,119,1.327318843,5.717837838
242,118,2.274457176,5.354438541
243,117,2.172558752,3.967147154
244,116,0.444197126,2.858409484
245,115,-0.617704893,3.355316823
246,114,-0.760873914,4.124982184
247,113,-1.808680417,4.059190505
248,112,-1.907691712,2.949716157
249,111,-1.447261297,1.339599454
250,110,-3.346301289,1.223646534
251,109,-5.485118288,2.389864484
252,108,-2.713308536,2.525843108
253,107,-1.831733625,0.958725071
254,106,-3.824508018,-1.087886786
255,105,-4.2996191,-0.557861558
256,104,-2.259569257,0.667873407
257,103,-2.060581898,0.182196194
258,102,-2.978788688,-2.300958631
259,101,-2.737278163,-4.172222942
260,100,-2.401872775,-2.334789245
261,99,-3.061376415,-1.549119173
262,98,-3.319791845,-3.705435127
263,97,-2.927870989,-8.304696699
264,96,-3.596363795,-6.376192457
265,95,-5.259383878,-4.093745191
266,94,-5.429918295,-5.849527361
267,93,-4.739523947,-13.47061976
268,92,-5.734528672,-11.31672271
269,91,-8.406134773,-7.036523796
270,90,-8.497149951,-8.560010311
271,89,-6.698336966,-19.32263147
272,88,-7.216699474,-14.86384146
273,87,-10.19186073,-9.751033684
274,86,-9.318965939,-11.52972875
275,85,-6.191509677,-19.91904524
276,84,-6.049674932,-15.0475682
277,83,-8.657095642,-12.43457799
278,82,-8.202708544,-15.44264478
279,81,-5.06259916,-20.18728198
280,80,-4.624967471,-16.89092281
281,79,-6.707331632,-17.90686614
282,78,-7.472154084,-23.2833899
283,77,-5.52363321,-20.00078681
284,76,-5.189922829,-18.32061358
285,75,-6.395818056,-16.84730548
286,74,-6.892399642,-13.87789828
287,73,-6.95473455,-12.71151288
288,72,-8.305366104,-12.15953655
289,71,-9.285000406,-10.63448604
290,70,-8.414430877,-10.20074648
291,69,-8.590852645,-12.00889513
292,68,-10.43401924,-13.98717859
293,67,-12.29575781,-14.09361106
294,66,-14.64967128,-16.9085636
295,65,-20.28873152,-19.37945591
296,64,-14.4108263,-12.98923867
297,63,-9.796399132,-10.43819205
298,62,-9.293662647,-10.12650138
299,61,-13.05853619,-10.20901789
300,60,-27.33925709,-10.50433387
301,59,-16.56538826,-12.05019114
302,58,-16.36354162,-15.40602031
303,57,-25.33405266,-15.09837802
304,56,-11.33441377,-10.11837687
305,55,-7.879212981,-7.742637477
306,54,-9.757811285,-8.317057581
307,53,-19.19104672,-11.65754382
308,52,-14.31211793,-15.74721752
309,51,-12.87732993,-18.30561701
310,50,-20.77630311,-14.59736749
311,49,-10.21457431,-8.482355665
312,48,-6.029135177,-6.283415543
313,47,-6.66688732,-7.963932824
314,46,-11.51062616,-16.84374161
315,45,-13.70421436,-14.05684614
316,44,-10.53644157,-6.654598313
317,43,-10.14446375,-4.423153804
318,42,-10.58706975,-5.032669329
319,41,-12.31938666,-9.465199151
320,40,-18.21567391,-19.80861345
321,39,-15.73991618,-8.517427138
322,38,-12.22051828,-5.450867691
323,37,-14.86122527,-6.278588838
324,36,-20.00390143,-9.304481943
325,35,-13.82334219,-10.5474815
326,34,-14.91867597,-9.759667065
327,33,-25.14967473,-8.328105029
328,32,-9.995004449,-6.289180705
329,31,-6.180768938,-5.958310247
330,30,-6.993214404,-8.94805669
331,29,-13.57430715,-15.1777132
332,28,-15.15759443,-10.48372813
333,27,-8.358092975,-8.238251882
334,26,-7.788251619,-10.67314541
335,25,-11.37285751,-18.14220862
336,24,-14.15224015,-14.87842408
337,23,-10.22339423,-13.26618981
338,22,-9.107428555,-18.81692286
339,21,-9.469783941,-17.09025092
340,20,-7.314619363,-9.768574666
341,19,-4.614175839,-6.885617291
342,18,-3.784309572,-6.173431564
343,17,-5.102704914,-7.87632546
344,16,-6.780897408,-12.3441277
345,15,-4.224139072,-6.381249089
346,14,-1.538278403,-1.226551778
347,13,-1.224826576,0.264421278
348,12,-3.603431878,-1.807875267
349,11,-5.971508477,-11.24373672
350,10,-2.092908985,-9.130411899
351,9,0.988135444,-2.390380257
352,8,2.425829536,-0.075530583
353,7,3.172072377,2.927217877
354,6,2.932986286,5.395718116
355,5,-0.271689491,4.982195213
356,4,-1.327629079,-1.647750293
357,3,7.959655863,4.075062416
358,2,13.08347545,11.98457653
359,1,15.70424004,15.47921757
360,0,16.52365911,16.52365911
