265,95,-7.167578962,-20.75932843
266,94,-7.063891106,-20.55314281
267,93,-6.837204372,-20.39804626
268,92,-6.516819976,-20.28492312
269,91,-6.155695625,-20.19870222
270,90,-5.808049635,-20.12102068
271,89,-5.513298096,-20.0312323
272,88,-5.290935065,-19.91197324
273,87,-5.140350476,-19.74952814
274,86,-5.043313769,-19.53656162
275,85,-4.967980043,-19.27267153
276,84,-4.875748776,-18.96348223
277,83,-4.73196488,-18.61905214
278,82,-4.516722608,-18.25014025
279,81,-4.232498946,-17.86863484
280,80,-3.901563458,-17.48422841
281,79,-3.556542897,-17.10421191
282,78,-3.229410492,-16.7331039
283,77,-2.943782491,-16.37258035
284,76,-2.711592458,-16.02173328
285,75,-2.532482149,-15.67707065
286,74,-2.395096275,-15.33391907
287,73,-2.279924068,-14.98673553
288,72,-2.163503227,-14.63059666
289,71,-2.024107512,-14.26238887
290,70,-1.847715211,-13.881669
291,69,-1.632022193,-13.49091928
292,68,-1.386871343,-13.09520757
293,67,-1.129905255,-12.7008884
294,66,-0.88185239,-12.31492604
295,65,-0.661399819,-11.94339156
296,64,-0.48211865,-11.59081916
297,63,-0.351171731,-11.25981773
298,62,-0.269325688,-10.95107632
299,61,-0.231819041,-10.66371038
300,60,-0.229865045,-10.39593509
301,59,-0.252179941,-10.14560606
302,58,-0.287768281,-9.911171272
303,57,-0.328279976,-9.692271078
304,56,-0.370084434,-9.490114806
305,55,-0.415349408,-9.307509235
306,54,-0.471828441,-9.148534102
307,53,-0.551382948,-9.017934655
308,52,-0.668899523,-8.920410779
309,51,-0.839515585,-8.859539389
310,50,-1.078105563,-8.837022455
311,49,-1.398850714,-8.850828539
312,48,-1.815372216,-8.896804169
313,47,-2.341449248,-8.96315676
314,46,-2.99212971,-9.031245297
315,45,-3.785087224,-9.07337012
316,44,-4.741829553,-9.052388161
317,43,-5.887220489,-8.924440787
318,42,-7.242817704,-8.646318339
319,41,-8.793614782,-8.187291248
320,40,-10.37706541,-7.539632236
321,39,-11.43848167,-6.72134572
322,38,-11.1351214,-5.769002669
323,37,-9.486579415,-4.725869204
324,36,-7.339918707,-3.63208169
325,35,-5.233067903,-2.519779837
326,34,-3.319106855,-1.41232261
327,33,-1.608453985,-0.325563565
328,32,-0.077398491,0.730343496
329,31,1.302034864,1.749192441
330,30,2.552995386,2.727412322
331,29,3.694209477,3.663719424
332,28,4.740471452,4.557554863
333,27,5.703546173,5.409262107
334,26,6.592915211,6.219653471
335,25,7.416334241,6.989812024
336,24,8.180235495,7.720956446
337,23,8.890016184,8.414349067
338,22,9.550246612,9.071234147
339,21,10.16482274,9.692797726
340,20,10.73708057,10.28014308
341,19,11.26988427,10.83427749
342,18,11.76569598,11.35610721
343,17,12.22663269,11.84643812
344,16,12.65451371,12.3059802
345,15,13.05091032,12.73537295
346,14,13.41714421,13.13515577
347,13,13.75437249,13.50574859
348,12,14.06357532,13.84759005
